"season","week","awayTeam","homeTeam","overUnder","pointSpreadAway","pointsAway","pointsHome"
2004,10,"CIN","WAS",36.5,3,17,10
2004,10,"BUF","NE",37.5,7,6,29
2004,10,"PHI","DAL",42,-6.5,49,21
2004,11,"DAL","BAL",36,8,10,30
2004,11,"STL","BUF",40,-1,17,37
2004,11,"ARI","CAR",37,2.5,10,35
2004,11,"IND","CHI",44.5,-7.5,41,10
2004,11,"PIT","CIN",40.5,-4,19,14
2004,11,"NYJ","CLE",37.5,0,10,7
2004,11,"TEN","JAC",36,3.5,18,15
2004,11,"DET","MIN",48,7.5,19,22
2004,11,"DEN","NO",47,-4.5,34,13
2004,11,"ATL","NYG",40.5,-2.5,14,10
2004,11,"SD","OAK",48,-3.5,23,17
2004,11,"WAS","PHI",38.5,10.5,6,28
2004,11,"MIA","SEA",37.5,10,17,24
2004,11,"SF","TB",41.5,8,3,35
2004,11,"GB","HOU",49.5,-3,16,13
2004,11,"NE","KC",52.5,-3,27,19
2004,12,"CHI","DAL",36,3.5,7,21
2004,12,"IND","DET",53.5,-9,41,9
2004,12,"NYJ","ARI",36,-3,13,3
2004,12,"NO","ATL",46,9,21,24
2004,12,"TB","CAR",39,-2.5,14,21
2004,12,"CLE","CIN",38,6,48,58
2004,12,"TEN","HOU",43.5,-1.5,21,31
2004,12,"SD","KC",52,3,34,31
2004,12,"JAC","MIN",46.5,5.5,16,27
2004,12,"BAL","NE",36,7,3,24
2004,12,"PHI","NYG",37.5,-7,27,6
2004,12,"WAS","PIT",35.5,10.5,7,16
2004,12,"MIA","SF",37.5,1,24,17
2004,12,"BUF","SEA",38,5,38,9
2004,12,"OAK","DEN",45,11,25,24
2004,12,"STL","GB",52,6,17,45
2004,13,"CIN","BAL",37,6.5,27,26
2004,13,"MIN","CHI",41,-7.5,14,24
2004,13,"NE","CLE",39.5,-10.5,42,15
2004,13,"ARI","DET",37,6,12,26
2004,13,"TEN","IND",55,11,24,51
2004,13,"BUF","MIA",34.5,-3.5,42,32
2004,13,"CAR","NO",46.5,1,32,21
2004,13,"HOU","NYJ",41,7,7,29
2004,13,"KC","OAK",51,0,34,27
2004,13,"GB","PHI",48,6,17,47
2004,13,"DEN","SD",47.5,3,17,20
2004,13,"SF","STL",47.5,10.5,6,16
2004,13,"ATL","TB",39,1.5,0,27
2004,13,"NYG","WAS",32.5,2.5,7,31
2004,13,"PIT","JAC",35,-3,17,16
2004,13,"DAL","SEA",42.5,7,43,39
2004,14,"SF","ARI",36.5,7,31,28
2004,14,"OAK","ATL",46,7.5,10,35
2004,14,"NYG","BAL",33.5,10,14,37
2004,14,"CLE","BUF",37.5,11,7,37
2004,14,"STL","CAR",44,7,7,20
2004,14,"NO","DAL",48,7,27,13
2004,14,"MIA","DEN",39,11.5,17,20
2004,14,"DET","GB",44,9.5,13,16
2004,14,"IND","HOU",57,-10.5,23,14
2004,14,"CHI","JAC",34,7,3,22
2004,14,"SEA","MIN",52,6.5,27,23
2004,14,"CIN","NE",44,11,28,35
2004,14,"NYJ","PIT",35.5,5.5,6,17
2004,14,"TB","SD",43,5,24,31
2004,14,"PHI","WAS",37.5,-9,17,14
2004,14,"KC","TEN",51.5,2,49,38
2004,15,"CAR","ATL",42,3.5,31,34
2004,15,"PIT","NYG",34.5,-10,33,30
2004,15,"WAS","SF",37,-5,26,16
2004,15,"STL","ARI",41.5,-3,7,31
2004,15,"HOU","CHI",34,1,24,5
2004,15,"BUF","CIN",43.5,-1,33,17
2004,15,"SD","CLE",41,-9.5,21,0
2004,15,"MIN","DET",48.5,-3,28,27
2004,15,"JAC","GB",37.5,3.5,28,25
2004,15,"DEN","KC",52.5,-1,17,45
2004,15,"SEA","NYJ",40.5,6.5,14,37
2004,15,"TEN","OAK",47.5,2.5,35,40
2004,15,"DAL","PHI",46,12,7,12
2004,15,"NO","TB",44,8,21,17
2004,15,"BAL","IND",49,7.5,10,20
2004,15,"NE","MIA",41,-9.5,28,29
2004,16,"GB","MIN",55.5,3,34,31
2004,16,"OAK","KC",59,8,30,31
2004,16,"DEN","TEN",50,-4,37,16
2004,16,"NYG","CIN",44.5,6.5,22,23
2004,16,"WAS","DAL",37,-2,10,13
2004,16,"CHI","DET",36,6,13,19
2004,16,"SD","IND",57,7,31,34
2004,16,"HOU","JAC",37.5,7,21,0
2004,16,"ATL","NO",44.5,4.5,13,26
2004,16,"NE","NYJ",42.5,-2,23,7
2004,16,"BAL","PIT",33.5,5,7,20
2004,16,"BUF","SF",43,-11,41,7
2004,16,"ARI","SEA",43.5,7,21,24
2004,16,"CAR","TB",39.5,3,37,20
2004,16,"CLE","MIA",40,7.5,7,10
2004,16,"PHI","STL",46.5,3,7,20
2004,17,"TB","ARI",38,3,7,12
2004,17,"MIA","BAL",33.5,11,23,30
2004,17,"PIT","BUF",34,9,29,24
2004,17,"NO","CAR",46,8,21,18
2004,17,"GB","CHI",34,3,31,14
2004,17,"IND","DEN",44.5,9,14,33
2004,17,"CLE","HOU",39,9.5,22,14
2004,17,"SF","NE",37,13.5,7,21
2004,17,"JAC","OAK",43,2,13,6
2004,17,"CIN","PHI",39.5,-3,38,10
2004,17,"KC","SD",52,-3,17,24
2004,17,"ATL","SEA",42,5,26,28
2004,17,"NYJ","STL",43,-3,29,32
2004,17,"DET","TEN",45.5,-3,19,24
2004,17,"MIN","WAS",41,-4,18,21
2004,17,"DAL","NYG",37.5,3,24,28
2004,18,"NYJ","SD",43.5,6.5,20,17
2004,18,"STL","SEA",50.5,4,27,20
2004,18,"MIN","GB",50,6,31,17
2004,18,"DEN","IND",56,10,24,49
2004,19,"STL","ATL",48,7,17,47
2004,19,"NYJ","PIT",34.5,9,17,20
2004,19,"IND","NE",52,2,3,20
2004,19,"MIN","PHI",47.5,8.5,14,27
2004,20,"ATL","PHI",39,5,10,27
2004,20,"NE","PIT",35.5,-3,41,27
2004,21,"NE","PHI",47.5,-7,24,21
2005,1,"OAK","NE",50,7.5,20,30
2005,1,"HOU","BUF",38,5.5,7,22
2005,1,"NO","CAR",44.5,7,23,20
2005,1,"CIN","CLE",44,-3.5,27,13
2005,1,"GB","DET",46,3,3,17
2005,1,"SEA","JAC",39,3,14,26
2005,1,"NYJ","KC",47.5,3,7,27
2005,1,"DEN","MIA",38.5,-4.5,10,34
2005,1,"TB","MIN",43,6,24,13
2005,1,"ARI","NYG",37.5,3,19,42
2005,1,"TEN","PIT",40,7,7,34
2005,1,"DAL","SD",40.5,4.5,28,24
2005,1,"STL","SF",46,-5.5,25,28
2005,1,"CHI","WAS",33,5.5,7,9
2005,1,"IND","BAL",46,-3,24,7
2005,1,"PHI","ATL",41.5,-1,10,14
2005,2,"STL","ARI",43.5,1,17,12
2005,2,"NE","CAR",43.5,-3,17,27
2005,2,"DET","CHI",33,-1,6,38
2005,2,"MIN","CIN",47.5,3,8,37
2005,2,"SD","DEN",45,3,17,20
2005,2,"CLE","GB",40.5,6,26,24
2005,2,"PIT","HOU",37.5,-5.5,27,7
2005,2,"JAC","IND",46.5,9,3,10
2005,2,"MIA","NYJ",37,6,7,17
2005,2,"SF","PHI",40.5,13,3,42
2005,2,"ATL","SEA",41.5,1,18,21
2005,2,"BUF","TB",34.5,2.5,3,19
2005,2,"BAL","TEN",37,-3.5,10,25
2005,2,"KC","OAK",54,-1,23,17
2005,2,"WAS","DAL",35.5,6,14,13
2005,2,"NYG","NO",44,-3,27,10
2005,3,"ATL","BUF",36.5,2.5,24,16
2005,3,"CIN","CHI",39,-3,24,7
2005,3,"TB","GB",37.5,-3.5,17,16
2005,3,"CLE","IND",47,13.5,6,13
2005,3,"CAR","MIA",36.5,-3,24,27
2005,3,"NO","MIN",44.5,3.5,16,33
2005,3,"JAC","NYJ",33.5,2.5,26,20
2005,3,"OAK","PHI",46,8,20,23
2005,3,"NE","PIT",42,3,23,20
2005,3,"DAL","SF",40.5,-6.5,34,31
2005,3,"ARI","SEA",41.5,6,12,37
2005,3,"TEN","STL",45.5,6.5,27,31
2005,3,"NYG","SD",42.5,6,23,45
2005,3,"KC","DEN",47.5,3,10,30
2005,4,"MIN","ATL",44.5,5.5,10,30
2005,4,"NYJ","BAL",31,7,3,13
2005,4,"HOU","CIN",42.5,9.5,10,16
2005,4,"DEN","JAC",36.5,4,20,7
2005,4,"PHI","KC",45,2,37,31
2005,4,"SD","NE",47.5,5,41,17
2005,4,"BUF","NO",39.5,0,7,19
2005,4,"STL","NYG",46.5,3,24,44
2005,4,"DAL","OAK",47,3,13,19
2005,4,"DET","TB",34,6.5,13,17
2005,4,"IND","TEN",45.5,-7,31,10
2005,4,"SEA","WAS",36.5,2,17,20
2005,4,"SF","ARI",43.5,3,14,31
2005,4,"GB","CAR",43,7.5,29,32
2005,5,"CAR","ARI",43,-2.5,24,20
2005,5,"NE","ATL",44,3,31,28
2005,5,"MIA","BUF",34,2.5,14,20
2005,5,"CHI","CLE",36,3,10,20
2005,5,"PHI","DAL",44.5,-3,10,33
2005,5,"WAS","DEN",34.5,7,19,21
2005,5,"BAL","DET",33,1,17,35
2005,5,"NO","GB",41.5,3,3,52
2005,5,"TEN","HOU",40.5,3,34,20
2005,5,"TB","NYJ",31.5,-3,12,14
2005,5,"IND","SF",46.5,-14.5,28,3
2005,5,"SEA","STL",49.5,3,37,31
2005,5,"CIN","JAC",37,3,20,23
2005,5,"PIT","SD",45.5,3,24,22
2005,6,"CLE","BAL",34.5,6,3,16
2005,6,"NYJ","BUF",33,3,17,27
2005,6,"MIN","CHI",37.5,3,3,28
2005,6,"NYG","DAL",47,3.5,13,16
2005,6,"NE","DEN",47,3,20,28
2005,6,"CAR","DET",41.5,1.5,21,20
2005,6,"WAS","KC",43,5.5,21,28
2005,6,"ATL","NO",43.5,-5.5,34,31
2005,6,"SD","OAK",50.5,-2,27,14
2005,6,"JAC","PIT",34.5,3,23,17
2005,6,"MIA","TB",35,4.5,13,27
2005,6,"CIN","TEN",45,-3,31,23
2005,6,"HOU","SEA",46,9,10,42
2005,6,"STL","IND",51,13.5,28,45
2005,7,"KC","MIA",43,1,30,20
2005,7,"TEN","ARI",45,4,10,20
2005,7,"BAL","CHI",30.5,1,6,10
2005,7,"PIT","CIN",43,1,27,13
2005,7,"DET","CLE",34.5,2.5,13,10
2005,7,"IND","HOU",44.5,-15,38,20
2005,7,"GB","MIN",44,-1.5,20,23
2005,7,"DEN","NYG",46.5,2,23,24
2005,7,"BUF","OAK",40,3,17,38
2005,7,"SD","PHI",47,3.5,17,20
2005,7,"DAL","SEA",46,3.5,10,13
2005,7,"NO","STL",47,3,17,28
2005,7,"SF","WAS",36.5,13,17,52
2005,7,"NYJ","ATL",40.5,7,14,27
2005,8,"MIN","CAR",44.5,8,13,38
2005,8,"GB","CIN",46,9,14,21
2005,8,"ARI","DAL",40,9,13,34
2005,8,"PHI","DEN",42.5,3.5,21,49
2005,8,"CHI","DET",32.5,3,19,13
2005,8,"CLE","HOU",37,2,16,19
2005,8,"MIA","NO",41,2.5,21,6
2005,8,"WAS","NYG",42,2,0,36
2005,8,"KC","SD",50.5,6,20,28
2005,8,"TB","SF",36,-11,10,15
2005,8,"JAC","STL",42.5,-3.5,21,24
2005,8,"OAK","TEN",46,-1,34,25
2005,8,"BUF","NE",44,8.5,16,21
2005,8,"BAL","PIT",33,10,19,20
2005,9,"SEA","ARI",44,-4,33,19
2005,9,"CIN","BAL",37,-3,21,9
2005,9,"TEN","CLE",38.5,3,14,20
2005,9,"PIT","GB",39,-3.5,20,10
2005,9,"HOU","JAC",36.5,13,14,21
2005,9,"OAK","KC",51.5,3.5,23,27
2005,9,"ATL","MIA",40,-2,17,10
2005,9,"DET","MIN",37.5,1,14,27
2005,9,"CHI","NO",34,-3,20,17
2005,9,"SD","NYJ",41,-6,31,26
2005,9,"NYG","SF",42,-10.5,24,6
2005,9,"CAR","TB",37,-1,34,14
2005,9,"PHI","WAS",40.5,3,10,17
2005,9,"IND","NE",47.5,-3.5,40,21
2005,10,"GB","ATL",41.5,9,33,25
2005,10,"KC","BUF",41,2.5,3,14
2005,10,"NYJ","CAR",40.5,9,3,30
2005,10,"SF","CHI",31.5,13,9,17
2005,10,"ARI","DET",39.5,3.5,21,29
2005,10,"HOU","IND",44.5,17,17,31
2005,10,"BAL","JAC",33,6.5,3,30
2005,10,"NE","MIA",42,-2.5,23,16
2005,10,"MIN","NYG",45,9,24,21
2005,10,"DEN","OAK",46.5,-3,31,17
2005,10,"STL","SEA",51,6.5,16,31
2005,10,"WAS","TB",33,0,35,36
2005,10,"CLE","PIT",34.5,7.5,21,34
2005,10,"DAL","PHI",40,3,21,20
2005,11,"TB","ATL",39,6,30,27
2005,11,"PIT","BAL",34,-3.5,13,16
2005,11,"CAR","CHI",34,-3,3,13
2005,11,"IND","CIN",47,-5,45,37
2005,11,"MIA","CLE",35.5,2,0,22
2005,11,"DET","DAL",39,7.5,7,20
2005,11,"NYJ","DEN",40.5,13,0,27
2005,11,"NO","NE",47,9,17,24
2005,11,"PHI","NYG",40.5,7,17,27
2005,11,"BUF","SD",42.5,10.5,10,48
2005,11,"SEA","SF",42,-12,27,25
2005,11,"ARI","STL",49.5,9.5,38,28
2005,11,"JAC","TEN",38.5,-4,31,28
2005,11,"OAK","WAS",43,6,16,13
2005,11,"KC","HOU",44,-7,45,17
2005,11,"MIN","GB",44.5,4.5,20,17
2005,12,"DEN","DAL",41,-2.5,24,21
2005,12,"ATL","DET",43,-3,27,7
2005,12,"JAC","ARI",42,-3.5,24,17
2005,12,"CAR","BUF",36.5,-3.5,13,9
2005,12,"BAL","CIN",37,9,29,42
2005,12,"STL","HOU",45,-3.5,33,27
2005,12,"NE","KC",51,3,16,26
2005,12,"CLE","MIN",39,3.5,12,24
2005,12,"MIA","OAK",42,7,33,21
2005,12,"GB","PHI",41,4.5,14,19
2005,12,"NYG","SEA",47.5,4.5,21,24
2005,12,"CHI","TB",32.5,3,13,10
2005,12,"SF","TEN",42.5,8,22,33
2005,12,"SD","WAS",43.5,-3,23,17
2005,12,"NO","NYJ",37,0,21,19
2005,12,"PIT","IND",47,8,7,26
2005,13,"HOU","BAL",38,8,15,16
2005,13,"ATL","CAR",43,3,6,24
2005,13,"GB","CHI",30.5,7,7,19
2005,13,"JAC","CLE",33.5,-3,20,14
2005,13,"MIN","DET",38,-2.5,21,16
2005,13,"TEN","IND",50.5,15,3,35
2005,13,"DEN","KC",45.5,-1,27,31
2005,13,"BUF","MIA",35,5,23,24
2005,13,"NYJ","NE",41,10,3,16
2005,13,"TB","NO",38.5,-3.5,10,3
2005,13,"DAL","NYG",41.5,3,10,17
2005,13,"CIN","PIT",42,3,38,31
2005,13,"ARI","SF",44,-3,17,10
2005,13,"WAS","STL",45.5,-3,24,9
2005,13,"OAK","SD",50,11,10,34
2005,13,"SEA","PHI",42,-4,42,0
2005,14,"WAS","ARI",40.5,-4,17,13
2005,14,"NE","BUF",36.5,-3.5,35,7
2005,14,"TB","CAR",36,5.5,20,10
2005,14,"CLE","CIN",43,12,20,23
2005,14,"KC","DAL",43.5,3,28,31
2005,14,"BAL","DEN",40,14,10,12
2005,14,"IND","JAC",42,-8.5,26,18
2005,14,"STL","MIN",45,7,13,27
2005,14,"OAK","NYJ",37,-3,10,26
2005,14,"NYG","PHI",37.5,-9,26,23
2005,14,"CHI","PIT",30.5,6.5,9,21
2005,14,"MIA","SD",45,13.5,23,21
2005,14,"SF","SEA",43,15.5,3,41
2005,14,"HOU","TEN",44,6.5,10,13
2005,14,"DET","GB",35.5,6,13,16
2005,14,"NO","ATL",43.5,10.5,17,36
2005,15,"DEN","BUF",34.5,-8.5,28,17
2005,15,"TB","NE",36,4.5,0,28
2005,15,"KC","NYG",47.5,3,17,27
2005,15,"CIN","DET",43.5,-8,41,17
2005,15,"ARI","HOU",42.5,-1.5,19,30
2005,15,"SD","IND",51,7.5,26,17
2005,15,"SF","JAC",37.5,15.5,9,10
2005,15,"NYJ","MIA",35,9,20,24
2005,15,"PIT","MIN",40.5,-3,18,3
2005,15,"CAR","NO",40,-9,27,10
2005,15,"CLE","OAK",40,3,9,7
2005,15,"PHI","STL",42.5,3,17,16
2005,15,"SEA","TEN",45,-7,28,24
2005,15,"DAL","WAS",35,2.5,7,35
2005,15,"ATL","CHI",31.5,3,3,16
2005,15,"GB","BAL",33,3.5,3,48
2005,16,"PHI","ARI",39,1,21,27
2005,16,"DAL","CAR",37.5,4.5,24,20
2005,16,"BUF","CIN",44,13.5,37,27
2005,16,"PIT","CLE",32,-7,41,0
2005,16,"OAK","DEN",42.5,13,3,22
2005,16,"JAC","HOU",37,-6,38,20
2005,16,"SD","KC",49.5,-1,7,20
2005,16,"TEN","MIA",44,5.5,10,24
2005,16,"DET","NO",38.5,3,13,12
2005,16,"IND","SEA",43.5,9.5,13,28
2005,16,"SF","STL",42,9,24,20
2005,16,"ATL","TB",36.5,3,24,27
2005,16,"NYG","WAS",37,3,20,35
2005,16,"CHI","GB",31,-6.5,24,17
2005,16,"MIN","BAL",35,3,23,30
2005,16,"NE","NYJ",37,-5.5,31,21
2005,17,"NYG","OAK",40.5,-8,30,21
2005,17,"DEN","SD",44,10.5,23,7
2005,17,"CAR","ATL",42,-4,44,11
2005,17,"BAL","CLE",37,-3,16,20
2005,17,"SEA","GB",39.5,4.5,17,23
2005,17,"ARI","IND",43.5,6.5,13,17
2005,17,"TEN","JAC",37.5,3.5,13,40
2005,17,"CIN","KC",46,7,3,37
2005,17,"CHI","MIN",35,4,10,34
2005,17,"MIA","NE",36.5,5.5,28,26
2005,17,"BUF","NYJ",37.5,-1,26,30
2005,17,"WAS","PHI",37,-7.5,31,20
2005,17,"DET","PIT",35,13.5,21,35
2005,17,"HOU","SF",37.5,-1.5,17,20
2005,17,"NO","TB",37.5,13.5,13,27
2005,17,"STL","DAL",43.5,12.5,20,10
2005,18,"JAC","NE",37,7.5,3,28
2005,18,"WAS","TB",37,2.5,17,10
2005,18,"PIT","CIN",46,-3,31,17
2005,18,"CAR","NYG",43.5,2.5,23,0
2005,19,"NE","DEN",44,3,13,27
2005,19,"WAS","SEA",41,9.5,10,20
2005,19,"CAR","CHI",30,3,29,21
2005,19,"PIT","IND",47.5,9.5,21,18
2005,20,"PIT","DEN",41,3,34,17
2005,20,"CAR","SEA",43.5,3.5,14,34
2005,21,"SEA","PIT",47,4,10,21
2006,1,"MIA","PIT",34.5,1,17,28
2006,1,"ATL","CAR",39,5,20,6
2006,1,"BAL","TB",34,3,27,0
2006,1,"BUF","NE",41,9.5,17,19
2006,1,"CIN","KC",46.5,2.5,23,10
2006,1,"DEN","STL",45.5,-3.5,10,18
2006,1,"NO","CLE",35.5,3,19,14
2006,1,"NYJ","TEN",36,3,23,16
2006,1,"PHI","HOU",37,-5,24,10
2006,1,"SEA","DET",45,-6,9,6
2006,1,"CHI","GB",35,-3.5,26,0
2006,1,"DAL","JAC",36.5,2,17,24
2006,1,"SF","ARI",42.5,7.5,27,34
2006,1,"IND","NYG",47.5,-3,26,21
2006,1,"MIN","WAS",35,4.5,19,16
2006,1,"SD","OAK",43,-3,27,0
2006,2,"BUF","MIA",37,6.5,16,6
2006,2,"CAR","MIN",37,0,13,16
2006,2,"CLE","CIN",41.5,10.5,17,34
2006,2,"DET","CHI",32,8.5,7,34
2006,2,"HOU","IND",47,13,24,43
2006,2,"NO","GB",38,-2,34,27
2006,2,"NYG","PHI",42,3,30,24
2006,2,"OAK","BAL",34,11.5,6,28
2006,2,"TB","ATL",35.5,5.5,3,14
2006,2,"ARI","SEA",47,7,10,21
2006,2,"STL","SF",43.5,-3,13,20
2006,2,"KC","DEN",38.5,10.5,6,9
2006,2,"NE","NYJ",37,-5.5,24,17
2006,2,"TEN","SD",38,11.5,7,40
2006,2,"WAS","DAL",37,6,10,27
2006,2,"PIT","JAC",37.5,-2,0,9
2006,3,"CAR","TB",34,-3,26,24
2006,3,"CHI","MIN",35,-3.5,19,16
2006,3,"CIN","PIT",43,3,28,20
2006,3,"GB","DET",39,7,31,24
2006,3,"JAC","IND",43,7,14,21
2006,3,"NYJ","BUF",34.5,6,28,20
2006,3,"TEN","MIA",35.5,10.5,10,13
2006,3,"WAS","HOU",37.5,-4,31,15
2006,3,"BAL","CLE",33.5,-6.5,15,14
2006,3,"NYG","SEA",43.5,3.5,30,42
2006,3,"PHI","SF",41.5,-6,38,24
2006,3,"STL","ARI",44.5,4.5,16,14
2006,3,"DEN","NE",38.5,6.5,17,7
2006,3,"ATL","NO",43,-3.5,3,23
2006,4,"ARI","ATL",40.5,7.5,10,32
2006,4,"DAL","TEN",37,-9,45,14
2006,4,"IND","NYJ",46.5,-9,31,28
2006,4,"MIA","HOU",40.5,-3.5,15,17
2006,4,"MIN","BUF",35,1.5,12,17
2006,4,"NO","CAR",42,7,18,21
2006,4,"SD","BAL",33.5,-2.5,13,16
2006,4,"SF","KC",40.5,7,0,41
2006,4,"DET","STL",43.5,5.5,34,41
2006,4,"CLE","OAK",33.5,-3,24,21
2006,4,"JAC","WAS",34.5,-3,30,36
2006,4,"NE","CIN",46,5.5,38,13
2006,4,"SEA","CHI",35,3.5,6,37
2006,4,"GB","PHI",48.5,10.5,9,31
2006,5,"BUF","CHI",34,10,7,40
2006,5,"CLE","CAR",37.5,8,12,20
2006,5,"DET","MIN",39.5,6.5,17,26
2006,5,"MIA","NE",37,10,10,20
2006,5,"STL","GB",47,-3,23,20
2006,5,"TB","NO",35.5,6.5,21,24
2006,5,"TEN","IND",48,18.5,13,14
2006,5,"WAS","NYG",45.5,4.5,3,19
2006,5,"KC","ARI",39,-3,23,20
2006,5,"NYJ","JAC",37,7,0,41
2006,5,"OAK","SF",40,3.5,20,34
2006,5,"DAL","PHI",43.5,2,24,38
2006,5,"PIT","SD",37,3.5,13,23
2006,5,"BAL","DEN",33,4,3,13
2006,6,"BUF","DET",40.5,-1.5,17,20
2006,6,"CAR","BAL",33,3,23,21
2006,6,"CIN","TB",43.5,-4.5,13,14
2006,6,"HOU","DAL",43,12.5,6,34
2006,6,"NYG","ATL",42,3,27,14
2006,6,"PHI","NO",46.5,-3.5,24,27
2006,6,"SEA","STL",44.5,-3,30,28
2006,6,"TEN","WAS",40,10.5,25,22
2006,6,"KC","PIT",37,7,7,45
2006,6,"MIA","NYJ",36.5,3,17,20
2006,6,"SD","SF",42.5,-10,48,19
2006,6,"OAK","DEN",36,15,3,13
2006,6,"CHI","ARI",39,-10.5,24,23
2006,7,"CAR","CIN",44.5,3.5,14,17
2006,7,"DET","NYJ",42,3.5,24,31
2006,7,"GB","MIA",40.5,5,34,24
2006,7,"JAC","HOU",40.5,-9,7,27
2006,7,"NE","BUF",37.5,-5.5,28,6
2006,7,"PHI","TB",43,-5.5,21,23
2006,7,"PIT","ATL",37.5,-2.5,38,41
2006,7,"SD","KC",41,-5,27,30
2006,7,"DEN","CLE",31.5,-4.5,17,7
2006,7,"ARI","OAK",39.5,-3,9,22
2006,7,"MIN","SEA",41,6.5,31,13
2006,7,"WAS","IND",48.5,9.5,22,36
2006,7,"NYG","DAL",45,3.5,36,22
2006,8,"ARI","GB",44.5,3.5,14,31
2006,8,"ATL","CIN",44,4,29,27
2006,8,"BAL","NO",37,1.5,35,22
2006,8,"HOU","TEN",41.5,3,22,28
2006,8,"JAC","PHI",40.5,7,13,6
2006,8,"SEA","KC",37,4.5,28,35
2006,8,"SF","CHI",42,16.5,10,41
2006,8,"TB","NYG",40.5,9,3,17
2006,8,"STL","SD",45,9.5,24,38
2006,8,"IND","DEN",39.5,3,34,31
2006,8,"NYJ","CLE",37,2,13,20
2006,8,"PIT","OAK",39,-9,13,20
2006,8,"DAL","CAR",41,5,35,14
2006,8,"NE","MIN",38.5,-3,31,7
2006,9,"ATL","DET",47,-5,14,30
2006,9,"CIN","BAL",41,3,20,26
2006,9,"DAL","WAS",42,-3,19,22
2006,9,"GB","BUF",40.5,3,10,24
2006,9,"HOU","NYG",42.5,13,10,14
2006,9,"KC","STL",48,2.5,31,17
2006,9,"MIA","CHI",37.5,13.5,31,13
2006,9,"NO","TB",38.5,-1,31,14
2006,9,"TEN","JAC",37.5,9.5,7,37
2006,9,"MIN","SF",43,-4.5,3,9
2006,9,"CLE","SD",41,12.5,25,32
2006,9,"DEN","PIT",36.5,3,31,20
2006,9,"IND","NE",48,3,27,20
2006,9,"OAK","SEA",37,7.5,0,16
2006,10,"BAL","TEN",37.5,-7,27,26
2006,10,"BUF","IND",45,12,16,17
2006,10,"CHI","NYG",37.5,1.5,38,20
2006,10,"CLE","ATL",42,7.5,17,13
2006,10,"GB","MIN",39,5.5,23,17
2006,10,"HOU","JAC",37.5,10,13,10
2006,10,"KC","MIA",40,1,10,13
2006,10,"NO","PIT",45.5,4.5,31,38
2006,10,"NYJ","NE",38,10.5,17,14
2006,10,"SD","CIN",47.5,-1,49,41
2006,10,"SF","DET",46,6,19,13
2006,10,"WAS","PHI",42.5,7,3,27
2006,10,"DEN","OAK",33.5,-9,17,13
2006,10,"DAL","ARI",43.5,-7,27,10
2006,10,"STL","SEA",44,3.5,22,24
2006,10,"TB","CAR",37,9,10,24
2006,11,"ATL","BAL",40.5,4,10,24
2006,11,"BUF","HOU",36.5,2.5,24,21
2006,11,"CHI","NYJ",38,-7,10,0
2006,11,"CIN","NO",51,3.5,31,16
2006,11,"IND","DAL",48.5,1,14,21
2006,11,"MIN","MIA",34,3.5,20,24
2006,11,"NE","GB",44.5,-5.5,35,0
2006,11,"OAK","KC",36,9.5,13,17
2006,11,"PIT","CLE",37.5,-3.5,24,20
2006,11,"STL","CAR",44,7,0,15
2006,11,"TEN","PHI",43,13,31,13
2006,11,"WAS","TB",33.5,3,17,20
2006,11,"DET","ARI",45.5,2.5,10,17
2006,11,"SEA","SF",43.5,-3.5,14,20
2006,11,"SD","DEN",42.5,2.5,35,27
2006,11,"NYG","JAC",39,3.5,10,26
2006,12,"MIA","DET",39,-3,27,10
2006,12,"TB","DAL",39,11,10,38
2006,12,"DEN","KC",37.5,1.5,10,19
2006,12,"ARI","MIN",38.5,6.5,26,31
2006,12,"CAR","WAS",36,-4.5,13,17
2006,12,"CHI","NE",37,3.5,13,17
2006,12,"CIN","CLE",42.5,-3,30,0
2006,12,"HOU","NYJ",40,5,11,26
2006,12,"JAC","BUF",35,-3,24,27
2006,12,"NO","ATL",48,3,31,13
2006,12,"NYG","TEN",44,-3,21,24
2006,12,"PHI","IND",44,9,21,45
2006,12,"PIT","BAL",38.5,3,0,27
2006,12,"SF","STL",44.5,5.5,17,20
2006,12,"OAK","SD",43,13,14,21
2006,12,"GB","SEA",45.5,9,24,34
2006,13,"BAL","CIN",43,3,7,13
2006,13,"ARI","STL",46,6.5,34,20
2006,13,"ATL","WAS",38.5,2,24,14
2006,13,"DAL","NYG",43.5,-3.5,23,20
2006,13,"DET","NE",41.5,13,21,28
2006,13,"IND","TEN",47,-7.5,17,20
2006,13,"JAC","MIA",36,1,24,10
2006,13,"KC","CLE",36,-4.5,28,31
2006,13,"MIN","CHI",35,9.5,13,23
2006,13,"NYJ","GB",42.5,-1,38,10
2006,13,"SD","BUF",42.5,-6,24,21
2006,13,"SF","NO",45,7,10,34
2006,13,"TB","PIT",40.5,7,3,20
2006,13,"HOU","OAK",36,3,23,14
2006,13,"SEA","DEN",40,3.5,23,20
2006,13,"CAR","PHI",37.5,-3,24,27
2006,14,"CLE","PIT",33,7.5,7,27
2006,14,"ATL","TB",37.5,-3,17,6
2006,14,"BAL","KC",36.5,2.5,20,10
2006,14,"BUF","NYJ",37,3.5,31,13
2006,14,"IND","JAC",43.5,-1,17,44
2006,14,"MIN","DET",39.5,2,30,20
2006,14,"NE","MIA",37,-3.5,0,21
2006,14,"NO","DAL",48,7.5,42,17
2006,14,"NYG","CAR",41.5,3,27,13
